latitude,longitude,depth,datetime,value,parametername,dataprovider,datasettitle,stationname,valuesign
51.00466537,4.00551796,-1.73000002,2016-06-06T20:17:02,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.05999994,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.70000005,2016-06-06T20:17:02,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.72000003,2016-06-06T20:17:02,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.25999999,2016-06-06T20:17:02,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.24000001,2016-06-06T20:17:02,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.54999995,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.56999993,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.84000003,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.85000002,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.34000003,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.36000001,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.13,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.11000001,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.62,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.60000002,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.44000006,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.46000004,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.95000005,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.97000003,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.07999992,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.10000002,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.12,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.87,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.85000002,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.71000004,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.59000003,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.61000001,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.37,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.36000001,2016-06-06T20:37:10,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.20000005,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.22000003,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.48000002,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.5,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.99000001,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.01,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.47999999,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.47000003,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.98000002,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.96000004,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.45000005,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.43000007,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.92000008,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.94000006,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.73000002,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.74000001,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.23999999,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.22000003,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.20000005,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.67000008,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.23000002,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.25,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.73000002,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.71000004,2016-06-06T20:52:06,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,3.16000009,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,2.18000007,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.45000005,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.46000001,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.51999998,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.5,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.94999999,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.03,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.00999999,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.99000001,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.48000002,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.69000006,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.70999998,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.27000001,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.25999999,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.24000001,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,1.20000005,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,0.22,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-0.75999999,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-1.75,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.00466537,4.00551796,-2.73000002,2016-06-06T21:06:27,-,"Stroomsnelheid (y-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Schoonaarde,=
51.08771515,4.17436314,3.36999989,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,1.42999995,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-0.04,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-2.00999999,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-3.98000002,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,3.94000006,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-1.02999997,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-3,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,2,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,0.03,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-4.96999979,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,2.97000003,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,1.01999998,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-0.94999999,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,0.44999999,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-1.51999998,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-3.49000001,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-5.42999983,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,2.49000001,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,0.52999997,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-0.54000002,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-2.50999999,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-4.46999979,2011-09-01T06:19:29,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,3.46000004,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,1.50999999,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-0.46000001,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-1.94000006,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,3.27999997,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,1.33000004,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-0.63999999,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,4.25,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,2.30999994,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,4.01000023,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,2.05999994,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,0.34,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-1.63,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,3.03999996,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,1.08000004,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-1.44000006,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,3.76999998,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,1.82000005,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-0.15000001,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,4.48999977,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,2.54999995,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-2.43000007,2011-09-01T06:34:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,2.79999995,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,0.83999997,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-1.13,2011-09-01T06:44:21,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,3.51999998,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,1.57000005,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,0.09,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-1.88,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,-0.88999999,2011-09-01T06:53:03,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,4.63999987,2011-09-01T07:04:53,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,3.67000008,2011-09-01T07:04:53,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,1.72000003,2011-09-01T07:04:53,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
51.08771515,4.17436314,2.70000005,2011-09-01T07:04:53,-,"Stroomsnelheid (x-richting) in de waterkolom in m/s","De Vlaamse Waterweg","OMES 13-hours measurements on the Zeeschelde",Lippenbroek,=
