Date and Time (UTC),Receiver,Description,Data,Units
2020-02-28 22:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1050,
2020-02-28 22:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,108,
2020-02-28 22:00:00,VR2Tx-480873,Tilt angle,32,°
2020-02-28 22:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-02-28 22:00:00,VR2Tx-480873,Average noise,296.8,mV
2020-02-28 23:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-28 23:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,760,
2020-02-28 23:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,83,
2020-02-28 23:00:00,VR2Tx-480873,Tilt angle,18,°
2020-02-28 23:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-02-28 23:00:00,VR2Tx-480873,Average noise,426.9,mV
2020-02-29 00:00:00,VR2Tx-480873,Memory Capacity,0.1,%
2020-02-29 00:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 00:00:00,VR2Tx-480873,Pings on 69 kHz,12798,
2020-02-29 00:00:00,VR2Tx-480873,Syncs on 69 kHz,1860,
2020-02-29 00:00:00,VR2Tx-480873,Rejects on 69 kHz,38,
2020-02-29 00:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,593,
2020-02-29 00:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,68,
2020-02-29 00:00:00,VR2Tx-480873,Tilt angle,31,°
2020-02-29 00:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-02-29 00:00:00,VR2Tx-480873,Average noise,516.1,mV
2020-02-29 01:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 01:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,609,
2020-02-29 01:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,67,
2020-02-29 01:00:00,VR2Tx-480873,Tilt angle,17,°
2020-02-29 01:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-02-29 01:00:00,VR2Tx-480873,Average noise,528.4,mV
2020-02-29 02:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 02:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,589,
2020-02-29 02:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,66,
2020-02-29 02:00:00,VR2Tx-480873,Tilt angle,16,°
2020-02-29 02:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-02-29 02:00:00,VR2Tx-480873,Average noise,539.7,mV
2020-02-29 03:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 03:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,580,
2020-02-29 03:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,65,
2020-02-29 03:00:00,VR2Tx-480873,Tilt angle,16,°
2020-02-29 03:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-02-29 03:00:00,VR2Tx-480873,Average noise,540.9,mV
2020-02-29 04:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 04:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,618,
2020-02-29 04:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,75,
2020-02-29 04:00:00,VR2Tx-480873,Tilt angle,17,°
2020-02-29 04:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-02-29 04:00:00,VR2Tx-480873,Average noise,493.6,mV
2020-02-29 05:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 05:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,975,
2020-02-29 05:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,97,
2020-02-29 05:00:00,VR2Tx-480873,Tilt angle,18,°
2020-02-29 05:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-02-29 05:00:00,VR2Tx-480873,Average noise,185.0,mV
2020-02-29 06:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 06:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1177,
2020-02-29 06:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,129,
2020-02-29 06:00:00,VR2Tx-480873,Tilt angle,20,°
2020-02-29 06:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-02-29 06:00:00,VR2Tx-480873,Average noise,154.4,mV
2020-02-29 07:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 07:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,959,
2020-02-29 07:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,92,
2020-02-29 07:00:00,VR2Tx-480873,Tilt angle,21,°
2020-02-29 07:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-02-29 07:00:00,VR2Tx-480873,Average noise,294.2,mV
2020-02-29 08:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 08:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1147,
2020-02-29 08:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,105,
2020-02-29 08:00:00,VR2Tx-480873,Tilt angle,19,°
2020-02-29 08:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-02-29 08:00:00,VR2Tx-480873,Average noise,278.1,mV
2020-02-29 09:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 09:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1254,
2020-02-29 09:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,123,
2020-02-29 09:00:00,VR2Tx-480873,Tilt angle,14,°
2020-02-29 09:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-02-29 09:00:00,VR2Tx-480873,Average noise,249.3,mV
2020-02-29 10:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 10:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1102,
2020-02-29 10:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,117,
2020-02-29 10:00:00,VR2Tx-480873,Tilt angle,20,°
2020-02-29 10:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-02-29 10:00:00,VR2Tx-480873,Average noise,291.3,mV
2020-02-29 11:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 11:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,894,
2020-02-29 11:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,103,
2020-02-29 11:00:00,VR2Tx-480873,Tilt angle,22,°
2020-02-29 11:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-02-29 11:00:00,VR2Tx-480873,Average noise,402.2,mV
2020-02-29 12:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 12:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,666,
2020-02-29 12:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,73,
2020-02-29 12:00:00,VR2Tx-480873,Tilt angle,22,°
2020-02-29 12:00:00,VR2Tx-480873,Temperature,7.7,°C
2020-02-29 12:00:00,VR2Tx-480873,Average noise,501.8,mV
2020-02-29 13:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 13:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,575,
2020-02-29 13:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,67,
2020-02-29 13:00:00,VR2Tx-480873,Tilt angle,21,°
2020-02-29 13:00:00,VR2Tx-480873,Temperature,7.7,°C
2020-02-29 13:00:00,VR2Tx-480873,Average noise,544.7,mV
2020-02-29 14:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 14:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,602,
2020-02-29 14:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,66,
2020-02-29 14:00:00,VR2Tx-480873,Tilt angle,16,°
2020-02-29 14:00:00,VR2Tx-480873,Temperature,7.7,°C
2020-02-29 14:00:00,VR2Tx-480873,Average noise,556.2,mV
2020-02-29 15:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 15:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,573,
2020-02-29 15:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,66,
2020-02-29 15:00:00,VR2Tx-480873,Tilt angle,15,°
2020-02-29 15:00:00,VR2Tx-480873,Temperature,7.8,°C
2020-02-29 15:00:00,VR2Tx-480873,Average noise,574.0,mV
2020-02-29 16:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 16:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,545,
2020-02-29 16:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,60,
2020-02-29 16:00:00,VR2Tx-480873,Tilt angle,19,°
2020-02-29 16:00:00,VR2Tx-480873,Temperature,7.8,°C
2020-02-29 16:00:00,VR2Tx-480873,Average noise,549.9,mV
2020-02-29 17:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 17:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,940,
2020-02-29 17:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,102,
2020-02-29 17:00:00,VR2Tx-480873,Tilt angle,19,°
2020-02-29 17:00:00,VR2Tx-480873,Temperature,7.7,°C
2020-02-29 17:00:00,VR2Tx-480873,Average noise,240.2,mV
2020-02-29 18:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 18:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1063,
2020-02-29 18:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,110,
2020-02-29 18:00:00,VR2Tx-480873,Tilt angle,18,°
2020-02-29 18:00:00,VR2Tx-480873,Temperature,7.7,°C
2020-02-29 18:00:00,VR2Tx-480873,Average noise,220.2,mV
2020-02-29 19:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 19:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,771,
2020-02-29 19:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,81,
2020-02-29 19:00:00,VR2Tx-480873,Tilt angle,31,°
2020-02-29 19:00:00,VR2Tx-480873,Temperature,7.7,°C
2020-02-29 19:00:00,VR2Tx-480873,Average noise,328.2,mV
2020-02-29 20:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 20:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,640,
2020-02-29 20:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,75,
2020-02-29 20:00:00,VR2Tx-480873,Tilt angle,25,°
2020-02-29 20:00:00,VR2Tx-480873,Temperature,7.7,°C
2020-02-29 20:00:00,VR2Tx-480873,Average noise,300.2,mV
2020-02-29 21:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 21:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1280,
2020-02-29 21:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,118,
2020-02-29 21:00:00,VR2Tx-480873,Tilt angle,19,°
2020-02-29 21:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-02-29 21:00:00,VR2Tx-480873,Average noise,173.5,mV
2020-02-29 22:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 22:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1322,
2020-02-29 22:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,137,
2020-02-29 22:00:00,VR2Tx-480873,Tilt angle,13,°
2020-02-29 22:00:00,VR2Tx-480873,Temperature,7.7,°C
2020-02-29 22:00:00,VR2Tx-480873,Average noise,241.7,mV
2020-02-29 23:00:00,VR2Tx-480873,Battery,3.6,V
2020-02-29 23:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,947,
2020-02-29 23:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,101,
2020-02-29 23:00:00,VR2Tx-480873,Tilt angle,18,°
2020-02-29 23:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-02-29 23:00:00,VR2Tx-480873,Average noise,396.2,mV
2020-03-01 00:00:00,VR2Tx-480873,Memory Capacity,0.2,%
2020-03-01 00:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 00:00:00,VR2Tx-480873,Pings on 69 kHz,20638,
2020-03-01 00:00:00,VR2Tx-480873,Syncs on 69 kHz,2949,
2020-03-01 00:00:00,VR2Tx-480873,Rejects on 69 kHz,54,
2020-03-01 00:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,810,
2020-03-01 00:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,85,
2020-03-01 00:00:00,VR2Tx-480873,Tilt angle,19,°
2020-03-01 00:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 00:00:00,VR2Tx-480873,Average noise,492.8,mV
2020-03-01 01:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 01:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,618,
2020-03-01 01:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,69,
2020-03-01 01:00:00,VR2Tx-480873,Tilt angle,18,°
2020-03-01 01:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-03-01 01:00:00,VR2Tx-480873,Average noise,520.2,mV
2020-03-01 02:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 02:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,573,
2020-03-01 02:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,67,
2020-03-01 02:00:00,VR2Tx-480873,Tilt angle,21,°
2020-03-01 02:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-03-01 02:00:00,VR2Tx-480873,Average noise,527.9,mV
2020-03-01 03:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 03:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,578,
2020-03-01 03:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,64,
2020-03-01 03:00:00,VR2Tx-480873,Tilt angle,18,°
2020-03-01 03:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-03-01 03:00:00,VR2Tx-480873,Average noise,535.4,mV
2020-03-01 04:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 04:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,583,
2020-03-01 04:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,70,
2020-03-01 04:00:00,VR2Tx-480873,Tilt angle,19,°
2020-03-01 04:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-03-01 04:00:00,VR2Tx-480873,Average noise,502.6,mV
2020-03-01 05:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 05:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,983,
2020-03-01 05:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,105,
2020-03-01 05:00:00,VR2Tx-480873,Tilt angle,17,°
2020-03-01 05:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-03-01 05:00:00,VR2Tx-480873,Average noise,192.8,mV
2020-03-01 06:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 06:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1130,
2020-03-01 06:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,128,
2020-03-01 06:00:00,VR2Tx-480873,Tilt angle,20,°
2020-03-01 06:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-03-01 06:00:00,VR2Tx-480873,Average noise,223.5,mV
2020-03-01 07:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 07:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1272,
2020-03-01 07:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,123,
2020-03-01 07:00:00,VR2Tx-480873,Tilt angle,26,°
2020-03-01 07:00:00,VR2Tx-480873,Temperature,7.4,°C
2020-03-01 07:00:00,VR2Tx-480873,Average noise,249.9,mV
2020-03-01 08:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 08:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1089,
2020-03-01 08:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,91,
2020-03-01 08:00:00,VR2Tx-480873,Tilt angle,20,°
2020-03-01 08:00:00,VR2Tx-480873,Temperature,7.4,°C
2020-03-01 08:00:00,VR2Tx-480873,Average noise,322.2,mV
2020-03-01 09:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 09:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1303,
2020-03-01 09:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,141,
2020-03-01 09:00:00,VR2Tx-480873,Tilt angle,16,°
2020-03-01 09:00:00,VR2Tx-480873,Temperature,7.4,°C
2020-03-01 09:00:00,VR2Tx-480873,Average noise,252.7,mV
2020-03-01 10:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 10:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1198,
2020-03-01 10:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,126,
2020-03-01 10:00:00,VR2Tx-480873,Tilt angle,17,°
2020-03-01 10:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-03-01 10:00:00,VR2Tx-480873,Average noise,255.6,mV
2020-03-01 11:00:00,VR2Tx-480873,Battery,3.5,V
2020-03-01 11:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,922,
2020-03-01 11:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,104,
2020-03-01 11:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-01 11:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-03-01 11:00:00,VR2Tx-480873,Average noise,361.6,mV
2020-03-01 12:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 12:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,766,
2020-03-01 12:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,81,
2020-03-01 12:00:00,VR2Tx-480873,Tilt angle,19,°
2020-03-01 12:00:00,VR2Tx-480873,Temperature,7.5,°C
2020-03-01 12:00:00,VR2Tx-480873,Average noise,470.3,mV
2020-03-01 13:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 13:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,594,
2020-03-01 13:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,69,
2020-03-01 13:00:00,VR2Tx-480873,Tilt angle,9,°
2020-03-01 13:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 13:00:00,VR2Tx-480873,Average noise,497.3,mV
2020-03-01 14:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 14:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,580,
2020-03-01 14:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,66,
2020-03-01 14:00:00,VR2Tx-480873,Tilt angle,18,°
2020-03-01 14:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 14:00:00,VR2Tx-480873,Average noise,509.5,mV
2020-03-01 15:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 15:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,577,
2020-03-01 15:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,65,
2020-03-01 15:00:00,VR2Tx-480873,Tilt angle,13,°
2020-03-01 15:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 15:00:00,VR2Tx-480873,Average noise,502.0,mV
2020-03-01 16:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 16:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,590,
2020-03-01 16:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,73,
2020-03-01 16:00:00,VR2Tx-480873,Tilt angle,15,°
2020-03-01 16:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 16:00:00,VR2Tx-480873,Average noise,489.8,mV
2020-03-01 17:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 17:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,911,
2020-03-01 17:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,98,
2020-03-01 17:00:00,VR2Tx-480873,Tilt angle,16,°
2020-03-01 17:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 17:00:00,VR2Tx-480873,Average noise,260.7,mV
2020-03-01 18:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 18:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1256,
2020-03-01 18:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,142,
2020-03-01 18:00:00,VR2Tx-480873,Tilt angle,18,°
2020-03-01 18:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 18:00:00,VR2Tx-480873,Average noise,173.7,mV
2020-03-01 19:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 19:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,1384,
2020-03-01 19:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,138,
2020-03-01 19:00:00,VR2Tx-480873,Tilt angle,23,°
2020-03-01 19:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 19:00:00,VR2Tx-480873,Average noise,202.9,mV
2020-03-01 20:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 20:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,708,
2020-03-01 20:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,82,
2020-03-01 20:00:00,VR2Tx-480873,Tilt angle,28,°
2020-03-01 20:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 20:00:00,VR2Tx-480873,Average noise,401.9,mV
2020-03-01 21:00:00,VR2Tx-480873,Battery,3.6,V
2020-03-01 21:00:00,VR2Tx-480873,Hourly Pings on 69 kHz,939,
2020-03-01 21:00:00,VR2Tx-480873,Hourly Detections on 69 kHz,78,
2020-03-01 21:00:00,VR2Tx-480873,Tilt angle,24,°
2020-03-01 21:00:00,VR2Tx-480873,Temperature,7.6,°C
2020-03-01 21:00:00,VR2Tx-480873,Average noise,269.4,mV
2020-03-01 22:00:00,VR2Tx-480873,Battery,3.6,V
