Date and Time (UTC),Receiver,Description,Data,Units
2020-02-28 09:19:09,VR2Tx-480877,Initialization,lifewatch,
2020-02-28 09:19:09,VR2Tx-480877,Data Upload,VR2Tx_480877_20200508_1.vrl,
2020-02-28 09:19:09,VR2Tx-480877,PC Time,2020-02-28 10:19:09 UTC+01:00,
2020-02-28 09:19:09,VR2Tx-480877,69 kHz decoding map,MAP-114,
2020-02-28 09:19:09,VR2Tx-480877,69 kHz blanking interval,260,ms
2020-02-28 10:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 10:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,559,
2020-02-28 10:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,50,
2020-02-28 10:00:00,VR2Tx-480877,Tilt angle,21,°
2020-02-28 10:00:00,VR2Tx-480877,Temperature,7.8,°C
2020-02-28 10:00:00,VR2Tx-480877,Average noise,310.1,mV
2020-02-28 11:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 11:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,678,
2020-02-28 11:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,74,
2020-02-28 11:00:00,VR2Tx-480877,Tilt angle,30,°
2020-02-28 11:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-02-28 11:00:00,VR2Tx-480877,Average noise,416.3,mV
2020-02-28 12:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 12:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,534,
2020-02-28 12:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,45,
2020-02-28 12:00:00,VR2Tx-480877,Tilt angle,33,°
2020-02-28 12:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-02-28 12:00:00,VR2Tx-480877,Average noise,505.5,mV
2020-02-28 13:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 13:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,471,
2020-02-28 13:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,43,
2020-02-28 13:00:00,VR2Tx-480877,Tilt angle,31,°
2020-02-28 13:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-02-28 13:00:00,VR2Tx-480877,Average noise,531.9,mV
2020-02-28 14:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 14:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,519,
2020-02-28 14:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,43,
2020-02-28 14:00:00,VR2Tx-480877,Tilt angle,29,°
2020-02-28 14:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-28 14:00:00,VR2Tx-480877,Average noise,545.4,mV
2020-02-28 15:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 15:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,448,
2020-02-28 15:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,42,
2020-02-28 15:00:00,VR2Tx-480877,Tilt angle,26,°
2020-02-28 15:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-28 15:00:00,VR2Tx-480877,Average noise,563.4,mV
2020-02-28 16:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 16:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,548,
2020-02-28 16:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,55,
2020-02-28 16:00:00,VR2Tx-480877,Tilt angle,23,°
2020-02-28 16:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-28 16:00:00,VR2Tx-480877,Average noise,538.5,mV
2020-02-28 17:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 17:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,672,
2020-02-28 17:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,69,
2020-02-28 17:00:00,VR2Tx-480877,Tilt angle,20,°
2020-02-28 17:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-28 17:00:00,VR2Tx-480877,Average noise,481.1,mV
2020-02-28 18:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 18:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1017,
2020-02-28 18:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,110,
2020-02-28 18:00:00,VR2Tx-480877,Tilt angle,18,°
2020-02-28 18:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-28 18:00:00,VR2Tx-480877,Average noise,386.3,mV
2020-02-28 19:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 19:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1414,
2020-02-28 19:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,149,
2020-02-28 19:00:00,VR2Tx-480877,Tilt angle,4,°
2020-02-28 19:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-02-28 19:00:00,VR2Tx-480877,Average noise,199.0,mV
2020-02-28 20:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 20:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1509,
2020-02-28 20:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,152,
2020-02-28 20:00:00,VR2Tx-480877,Tilt angle,4,°
2020-02-28 20:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-02-28 20:00:00,VR2Tx-480877,Average noise,185.6,mV
2020-02-28 21:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 21:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1382,
2020-02-28 21:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,118,
2020-02-28 21:00:00,VR2Tx-480877,Tilt angle,17,°
2020-02-28 21:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-02-28 21:00:00,VR2Tx-480877,Average noise,162.3,mV
2020-02-28 22:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 22:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1125,
2020-02-28 22:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,105,
2020-02-28 22:00:00,VR2Tx-480877,Tilt angle,27,°
2020-02-28 22:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-28 22:00:00,VR2Tx-480877,Average noise,236.4,mV
2020-02-28 23:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-28 23:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,693,
2020-02-28 23:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,68,
2020-02-28 23:00:00,VR2Tx-480877,Tilt angle,23,°
2020-02-28 23:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-28 23:00:00,VR2Tx-480877,Average noise,362.5,mV
2020-02-29 00:00:00,VR2Tx-480877,Memory Capacity,0.1,%
2020-02-29 00:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 00:00:00,VR2Tx-480877,Pings on 69 kHz,12190,
2020-02-29 00:00:00,VR2Tx-480877,Syncs on 69 kHz,1827,
2020-02-29 00:00:00,VR2Tx-480877,Rejects on 69 kHz,48,
2020-02-29 00:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,619,
2020-02-29 00:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,55,
2020-02-29 00:00:00,VR2Tx-480877,Tilt angle,32,°
2020-02-29 00:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-29 00:00:00,VR2Tx-480877,Average noise,444.5,mV
2020-02-29 01:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 01:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,564,
2020-02-29 01:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,56,
2020-02-29 01:00:00,VR2Tx-480877,Tilt angle,52,°
2020-02-29 01:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-29 01:00:00,VR2Tx-480877,Average noise,497.6,mV
2020-02-29 02:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 02:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,460,
2020-02-29 02:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,41,
2020-02-29 02:00:00,VR2Tx-480877,Tilt angle,48,°
2020-02-29 02:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-29 02:00:00,VR2Tx-480877,Average noise,474.0,mV
2020-02-29 03:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 03:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,523,
2020-02-29 03:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,52,
2020-02-29 03:00:00,VR2Tx-480877,Tilt angle,47,°
2020-02-29 03:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 03:00:00,VR2Tx-480877,Average noise,483.5,mV
2020-02-29 04:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 04:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,589,
2020-02-29 04:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,67,
2020-02-29 04:00:00,VR2Tx-480877,Tilt angle,46,°
2020-02-29 04:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 04:00:00,VR2Tx-480877,Average noise,420.1,mV
2020-02-29 05:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 05:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,850,
2020-02-29 05:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,89,
2020-02-29 05:00:00,VR2Tx-480877,Tilt angle,45,°
2020-02-29 05:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 05:00:00,VR2Tx-480877,Average noise,172.6,mV
2020-02-29 06:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 06:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,967,
2020-02-29 06:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,107,
2020-02-29 06:00:00,VR2Tx-480877,Tilt angle,43,°
2020-02-29 06:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 06:00:00,VR2Tx-480877,Average noise,154.1,mV
2020-02-29 07:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 07:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1093,
2020-02-29 07:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,110,
2020-02-29 07:00:00,VR2Tx-480877,Tilt angle,19,°
2020-02-29 07:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-02-29 07:00:00,VR2Tx-480877,Average noise,245.8,mV
2020-02-29 08:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 08:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1405,
2020-02-29 08:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,148,
2020-02-29 08:00:00,VR2Tx-480877,Tilt angle,21,°
2020-02-29 08:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-02-29 08:00:00,VR2Tx-480877,Average noise,248.2,mV
2020-02-29 09:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 09:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1275,
2020-02-29 09:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,125,
2020-02-29 09:00:00,VR2Tx-480877,Tilt angle,29,°
2020-02-29 09:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-02-29 09:00:00,VR2Tx-480877,Average noise,272.3,mV
2020-02-29 10:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 10:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1127,
2020-02-29 10:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,110,
2020-02-29 10:00:00,VR2Tx-480877,Tilt angle,32,°
2020-02-29 10:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 10:00:00,VR2Tx-480877,Average noise,243.6,mV
2020-02-29 11:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 11:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,700,
2020-02-29 11:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,79,
2020-02-29 11:00:00,VR2Tx-480877,Tilt angle,33,°
2020-02-29 11:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 11:00:00,VR2Tx-480877,Average noise,337.9,mV
2020-02-29 12:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 12:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,547,
2020-02-29 12:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,55,
2020-02-29 12:00:00,VR2Tx-480877,Tilt angle,34,°
2020-02-29 12:00:00,VR2Tx-480877,Temperature,8.2,°C
2020-02-29 12:00:00,VR2Tx-480877,Average noise,439.0,mV
2020-02-29 13:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 13:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,463,
2020-02-29 13:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,42,
2020-02-29 13:00:00,VR2Tx-480877,Tilt angle,35,°
2020-02-29 13:00:00,VR2Tx-480877,Temperature,8.2,°C
2020-02-29 13:00:00,VR2Tx-480877,Average noise,507.8,mV
2020-02-29 14:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 14:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,532,
2020-02-29 14:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,48,
2020-02-29 14:00:00,VR2Tx-480877,Tilt angle,32,°
2020-02-29 14:00:00,VR2Tx-480877,Temperature,8.2,°C
2020-02-29 14:00:00,VR2Tx-480877,Average noise,530.5,mV
2020-02-29 15:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 15:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,474,
2020-02-29 15:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,45,
2020-02-29 15:00:00,VR2Tx-480877,Tilt angle,32,°
2020-02-29 15:00:00,VR2Tx-480877,Temperature,8.2,°C
2020-02-29 15:00:00,VR2Tx-480877,Average noise,524.9,mV
2020-02-29 16:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 16:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,595,
2020-02-29 16:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,66,
2020-02-29 16:00:00,VR2Tx-480877,Tilt angle,32,°
2020-02-29 16:00:00,VR2Tx-480877,Temperature,8.2,°C
2020-02-29 16:00:00,VR2Tx-480877,Average noise,515.7,mV
2020-02-29 17:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 17:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,930,
2020-02-29 17:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,97,
2020-02-29 17:00:00,VR2Tx-480877,Tilt angle,30,°
2020-02-29 17:00:00,VR2Tx-480877,Temperature,8.2,°C
2020-02-29 17:00:00,VR2Tx-480877,Average noise,227.3,mV
2020-02-29 18:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 18:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,847,
2020-02-29 18:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,89,
2020-02-29 18:00:00,VR2Tx-480877,Tilt angle,28,°
2020-02-29 18:00:00,VR2Tx-480877,Temperature,8.2,°C
2020-02-29 18:00:00,VR2Tx-480877,Average noise,224.8,mV
2020-02-29 19:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 19:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,846,
2020-02-29 19:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,82,
2020-02-29 19:00:00,VR2Tx-480877,Tilt angle,17,°
2020-02-29 19:00:00,VR2Tx-480877,Temperature,8.2,°C
2020-02-29 19:00:00,VR2Tx-480877,Average noise,301.1,mV
2020-02-29 20:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 20:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1176,
2020-02-29 20:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,113,
2020-02-29 20:00:00,VR2Tx-480877,Tilt angle,18,°
2020-02-29 20:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 20:00:00,VR2Tx-480877,Average noise,263.3,mV
2020-02-29 21:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 21:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1457,
2020-02-29 21:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,146,
2020-02-29 21:00:00,VR2Tx-480877,Tilt angle,25,°
2020-02-29 21:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 21:00:00,VR2Tx-480877,Average noise,168.0,mV
2020-02-29 22:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 22:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1373,
2020-02-29 22:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,142,
2020-02-29 22:00:00,VR2Tx-480877,Tilt angle,28,°
2020-02-29 22:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 22:00:00,VR2Tx-480877,Average noise,199.8,mV
2020-02-29 23:00:00,VR2Tx-480877,Battery,3.5,V
2020-02-29 23:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,911,
2020-02-29 23:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,91,
2020-02-29 23:00:00,VR2Tx-480877,Tilt angle,30,°
2020-02-29 23:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-02-29 23:00:00,VR2Tx-480877,Average noise,312.7,mV
2020-03-01 00:00:00,VR2Tx-480877,Memory Capacity,0.2,%
2020-03-01 00:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 00:00:00,VR2Tx-480877,Pings on 69 kHz,20408,
2020-03-01 00:00:00,VR2Tx-480877,Syncs on 69 kHz,2963,
2020-03-01 00:00:00,VR2Tx-480877,Rejects on 69 kHz,59,
2020-03-01 00:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,704,
2020-03-01 00:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,72,
2020-03-01 00:00:00,VR2Tx-480877,Tilt angle,31,°
2020-03-01 00:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-03-01 00:00:00,VR2Tx-480877,Average noise,403.9,mV
2020-03-01 01:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 01:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,603,
2020-03-01 01:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,59,
2020-03-01 01:00:00,VR2Tx-480877,Tilt angle,31,°
2020-03-01 01:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 01:00:00,VR2Tx-480877,Average noise,464.8,mV
2020-03-01 02:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 02:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,598,
2020-03-01 02:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,64,
2020-03-01 02:00:00,VR2Tx-480877,Tilt angle,30,°
2020-03-01 02:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 02:00:00,VR2Tx-480877,Average noise,502.6,mV
2020-03-01 03:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 03:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,619,
2020-03-01 03:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,67,
2020-03-01 03:00:00,VR2Tx-480877,Tilt angle,31,°
2020-03-01 03:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 03:00:00,VR2Tx-480877,Average noise,485.8,mV
2020-03-01 04:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 04:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,646,
2020-03-01 04:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,62,
2020-03-01 04:00:00,VR2Tx-480877,Tilt angle,30,°
2020-03-01 04:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 04:00:00,VR2Tx-480877,Average noise,448.5,mV
2020-03-01 05:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 05:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,962,
2020-03-01 05:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,106,
2020-03-01 05:00:00,VR2Tx-480877,Tilt angle,29,°
2020-03-01 05:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 05:00:00,VR2Tx-480877,Average noise,168.3,mV
2020-03-01 06:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 06:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1011,
2020-03-01 06:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,112,
2020-03-01 06:00:00,VR2Tx-480877,Tilt angle,25,°
2020-03-01 06:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 06:00:00,VR2Tx-480877,Average noise,193.7,mV
2020-03-01 07:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 07:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1187,
2020-03-01 07:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,106,
2020-03-01 07:00:00,VR2Tx-480877,Tilt angle,16,°
2020-03-01 07:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-03-01 07:00:00,VR2Tx-480877,Average noise,236.1,mV
2020-03-01 08:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 08:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1286,
2020-03-01 08:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,122,
2020-03-01 08:00:00,VR2Tx-480877,Tilt angle,17,°
2020-03-01 08:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-03-01 08:00:00,VR2Tx-480877,Average noise,296.3,mV
2020-03-01 09:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 09:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1314,
2020-03-01 09:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,135,
2020-03-01 09:00:00,VR2Tx-480877,Tilt angle,21,°
2020-03-01 09:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-03-01 09:00:00,VR2Tx-480877,Average noise,252.5,mV
2020-03-01 10:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 10:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1250,
2020-03-01 10:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,124,
2020-03-01 10:00:00,VR2Tx-480877,Tilt angle,28,°
2020-03-01 10:00:00,VR2Tx-480877,Temperature,7.9,°C
2020-03-01 10:00:00,VR2Tx-480877,Average noise,235.1,mV
2020-03-01 11:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 11:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,965,
2020-03-01 11:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,92,
2020-03-01 11:00:00,VR2Tx-480877,Tilt angle,30,°
2020-03-01 11:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 11:00:00,VR2Tx-480877,Average noise,309.8,mV
2020-03-01 12:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 12:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,710,
2020-03-01 12:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,77,
2020-03-01 12:00:00,VR2Tx-480877,Tilt angle,29,°
2020-03-01 12:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 12:00:00,VR2Tx-480877,Average noise,407.4,mV
2020-03-01 13:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 13:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,678,
2020-03-01 13:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,73,
2020-03-01 13:00:00,VR2Tx-480877,Tilt angle,29,°
2020-03-01 13:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 13:00:00,VR2Tx-480877,Average noise,452.8,mV
2020-03-01 14:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 14:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,708,
2020-03-01 14:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,76,
2020-03-01 14:00:00,VR2Tx-480877,Tilt angle,29,°
2020-03-01 14:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-03-01 14:00:00,VR2Tx-480877,Average noise,462.4,mV
2020-03-01 15:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 15:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,746,
2020-03-01 15:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,72,
2020-03-01 15:00:00,VR2Tx-480877,Tilt angle,28,°
2020-03-01 15:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-03-01 15:00:00,VR2Tx-480877,Average noise,454.9,mV
2020-03-01 16:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 16:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,625,
2020-03-01 16:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,69,
2020-03-01 16:00:00,VR2Tx-480877,Tilt angle,29,°
2020-03-01 16:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-03-01 16:00:00,VR2Tx-480877,Average noise,454.2,mV
2020-03-01 17:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 17:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1096,
2020-03-01 17:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,120,
2020-03-01 17:00:00,VR2Tx-480877,Tilt angle,26,°
2020-03-01 17:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-03-01 17:00:00,VR2Tx-480877,Average noise,234.2,mV
2020-03-01 18:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 18:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1223,
2020-03-01 18:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,138,
2020-03-01 18:00:00,VR2Tx-480877,Tilt angle,25,°
2020-03-01 18:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-03-01 18:00:00,VR2Tx-480877,Average noise,171.5,mV
2020-03-01 19:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 19:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1244,
2020-03-01 19:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,133,
2020-03-01 19:00:00,VR2Tx-480877,Tilt angle,16,°
2020-03-01 19:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-03-01 19:00:00,VR2Tx-480877,Average noise,199.7,mV
2020-03-01 20:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 20:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1030,
2020-03-01 20:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,113,
2020-03-01 20:00:00,VR2Tx-480877,Tilt angle,15,°
2020-03-01 20:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-03-01 20:00:00,VR2Tx-480877,Average noise,367.8,mV
2020-03-01 21:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 21:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1291,
2020-03-01 21:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,124,
2020-03-01 21:00:00,VR2Tx-480877,Tilt angle,17,°
2020-03-01 21:00:00,VR2Tx-480877,Temperature,8.1,°C
2020-03-01 21:00:00,VR2Tx-480877,Average noise,236.3,mV
2020-03-01 22:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 22:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1473,
2020-03-01 22:00:00,VR2Tx-480877,Hourly Detections on 69 kHz,149,
2020-03-01 22:00:00,VR2Tx-480877,Tilt angle,23,°
2020-03-01 22:00:00,VR2Tx-480877,Temperature,8.0,°C
2020-03-01 22:00:00,VR2Tx-480877,Average noise,159.1,mV
2020-03-01 23:00:00,VR2Tx-480877,Battery,3.5,V
2020-03-01 23:00:00,VR2Tx-480877,Hourly Pings on 69 kHz,1249,
