Date and Time (UTC),Receiver,Description,Data,Units
2020-03-17 03:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 03:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 03:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 03:00:00,VR2AR-546044,Tilt angle,29,°
2020-03-17 03:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-17 03:00:00,VR2AR-546044,Temperature,9.5,°C
2020-03-17 03:00:00,VR2AR-546044,Average noise,617.7,mV
2020-03-17 04:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 04:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 04:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 04:00:00,VR2AR-546044,Tilt angle,27,°
2020-03-17 04:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-17 04:00:00,VR2AR-546044,Temperature,9.5,°C
2020-03-17 04:00:00,VR2AR-546044,Average noise,630.7,mV
2020-03-17 05:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 05:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 05:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 05:00:00,VR2AR-546044,Tilt angle,31,°
2020-03-17 05:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-17 05:00:00,VR2AR-546044,Temperature,9.5,°C
2020-03-17 05:00:00,VR2AR-546044,Average noise,626.5,mV
2020-03-17 06:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 06:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 06:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 06:00:00,VR2AR-546044,Tilt angle,24,°
2020-03-17 06:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-17 06:00:00,VR2AR-546044,Temperature,9.4,°C
2020-03-17 06:00:00,VR2AR-546044,Average noise,605.6,mV
2020-03-17 07:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 07:00:00,VR2AR-546044,Hourly Pings on 69 kHz,52,
2020-03-17 07:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 07:00:00,VR2AR-546044,Tilt angle,23,°
2020-03-17 07:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-17 07:00:00,VR2AR-546044,Temperature,9.4,°C
2020-03-17 07:00:00,VR2AR-546044,Average noise,253.1,mV
2020-03-17 08:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 08:00:00,VR2AR-546044,Hourly Pings on 69 kHz,54,
2020-03-17 08:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 08:00:00,VR2AR-546044,Tilt angle,27,°
2020-03-17 08:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-17 08:00:00,VR2AR-546044,Temperature,9.4,°C
2020-03-17 08:00:00,VR2AR-546044,Average noise,177.7,mV
2020-03-17 09:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 09:00:00,VR2AR-546044,Hourly Pings on 69 kHz,49,
2020-03-17 09:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 09:00:00,VR2AR-546044,Tilt angle,41,°
2020-03-17 09:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-17 09:00:00,VR2AR-546044,Temperature,9.4,°C
2020-03-17 09:00:00,VR2AR-546044,Average noise,327.1,mV
2020-03-17 10:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 10:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 10:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 10:00:00,VR2AR-546044,Tilt angle,42,°
2020-03-17 10:00:00,VR2AR-546044,Seawater depth,5,m
2020-03-17 10:00:00,VR2AR-546044,Temperature,9.5,°C
2020-03-17 10:00:00,VR2AR-546044,Average noise,529.3,mV
2020-03-17 11:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 11:00:00,VR2AR-546044,Hourly Pings on 69 kHz,49,
2020-03-17 11:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 11:00:00,VR2AR-546044,Tilt angle,34,°
2020-03-17 11:00:00,VR2AR-546044,Seawater depth,5,m
2020-03-17 11:00:00,VR2AR-546044,Temperature,9.5,°C
2020-03-17 11:00:00,VR2AR-546044,Average noise,295.6,mV
2020-03-17 12:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 12:00:00,VR2AR-546044,Hourly Pings on 69 kHz,42,
2020-03-17 12:00:00,VR2AR-546044,Hourly Detections on 69 kHz,5,
2020-03-17 12:00:00,VR2AR-546044,Tilt angle,23,°
2020-03-17 12:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-17 12:00:00,VR2AR-546044,Temperature,9.6,°C
2020-03-17 12:00:00,VR2AR-546044,Average noise,245.6,mV
2020-03-17 13:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 13:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 13:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 13:00:00,VR2AR-546044,Tilt angle,25,°
2020-03-17 13:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-17 13:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-17 13:00:00,VR2AR-546044,Average noise,520.1,mV
2020-03-17 14:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 14:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 14:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 14:00:00,VR2AR-546044,Tilt angle,29,°
2020-03-17 14:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-17 14:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-17 14:00:00,VR2AR-546044,Average noise,564.2,mV
2020-03-17 15:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 15:00:00,VR2AR-546044,Hourly Pings on 69 kHz,56,
2020-03-17 15:00:00,VR2AR-546044,Hourly Detections on 69 kHz,7,
2020-03-17 15:00:00,VR2AR-546044,Tilt angle,26,°
2020-03-17 15:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-17 15:00:00,VR2AR-546044,Temperature,9.8,°C
2020-03-17 15:00:00,VR2AR-546044,Average noise,598.9,mV
2020-03-17 16:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 16:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 16:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 16:00:00,VR2AR-546044,Tilt angle,25,°
2020-03-17 16:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-17 16:00:00,VR2AR-546044,Temperature,9.8,°C
2020-03-17 16:00:00,VR2AR-546044,Average noise,611.8,mV
2020-03-17 17:00:00,VR2AR-546044,Battery,3.5,V
2020-03-17 17:00:00,VR2AR-546044,Hourly Pings on 69 kHz,46,
2020-03-17 17:00:00,VR2AR-546044,Hourly Detections on 69 kHz,5,
2020-03-17 17:00:00,VR2AR-546044,Tilt angle,25,°
2020-03-17 17:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-17 17:00:00,VR2AR-546044,Temperature,9.8,°C
2020-03-17 17:00:00,VR2AR-546044,Average noise,621.7,mV
2020-03-17 18:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 18:00:00,VR2AR-546044,Hourly Pings on 69 kHz,42,
2020-03-17 18:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 18:00:00,VR2AR-546044,Tilt angle,23,°
2020-03-17 18:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-17 18:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-17 18:00:00,VR2AR-546044,Average noise,587.8,mV
2020-03-17 19:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 19:00:00,VR2AR-546044,Hourly Pings on 69 kHz,49,
2020-03-17 19:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 19:00:00,VR2AR-546044,Tilt angle,23,°
2020-03-17 19:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-17 19:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-17 19:00:00,VR2AR-546044,Average noise,192.1,mV
2020-03-17 20:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 20:00:00,VR2AR-546044,Hourly Pings on 69 kHz,50,
2020-03-17 20:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 20:00:00,VR2AR-546044,Tilt angle,26,°
2020-03-17 20:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-17 20:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-17 20:00:00,VR2AR-546044,Average noise,206.4,mV
2020-03-17 21:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 21:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 21:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 21:00:00,VR2AR-546044,Tilt angle,38,°
2020-03-17 21:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-17 21:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-17 21:00:00,VR2AR-546044,Average noise,211.7,mV
2020-03-17 22:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 22:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 22:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 22:00:00,VR2AR-546044,Tilt angle,38,°
2020-03-17 22:00:00,VR2AR-546044,Seawater depth,5,m
2020-03-17 22:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-17 22:00:00,VR2AR-546044,Average noise,388.0,mV
2020-03-17 23:00:00,VR2AR-546044,Battery,3.6,V
2020-03-17 23:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-17 23:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-17 23:00:00,VR2AR-546044,Tilt angle,36,°
2020-03-17 23:00:00,VR2AR-546044,Seawater depth,5,m
2020-03-17 23:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-17 23:00:00,VR2AR-546044,Average noise,362.3,mV
2020-03-18 00:00:00,VR2AR-546044,Memory Capacity,0.3,%
2020-03-18 00:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 00:00:00,VR2AR-546044,Pings on 69 kHz,1202,
2020-03-18 00:00:00,VR2AR-546044,Syncs on 69 kHz,148,
2020-03-18 00:00:00,VR2AR-546044,Rejects on 69 kHz,0,
2020-03-18 00:00:00,VR2AR-546044,Hourly Pings on 69 kHz,81,
2020-03-18 00:00:00,VR2AR-546044,Hourly Detections on 69 kHz,8,
2020-03-18 00:00:00,VR2AR-546044,Motor battery voltage,3.8,V
2020-03-18 00:00:00,VR2AR-546044,Tilt angle,24,°
2020-03-18 00:00:00,VR2AR-546044,Seawater depth,5,m
2020-03-18 00:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-18 00:00:00,VR2AR-546044,Average noise,179.4,mV
2020-03-18 01:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 01:00:00,VR2AR-546044,Hourly Pings on 69 kHz,40,
2020-03-18 01:00:00,VR2AR-546044,Hourly Detections on 69 kHz,5,
2020-03-18 01:00:00,VR2AR-546044,Tilt angle,25,°
2020-03-18 01:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-18 01:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-18 01:00:00,VR2AR-546044,Average noise,424.7,mV
2020-03-18 02:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 02:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 02:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 02:00:00,VR2AR-546044,Tilt angle,25,°
2020-03-18 02:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-18 02:00:00,VR2AR-546044,Temperature,9.6,°C
2020-03-18 02:00:00,VR2AR-546044,Average noise,577.2,mV
2020-03-18 03:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 03:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 03:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 03:00:00,VR2AR-546044,Tilt angle,25,°
2020-03-18 03:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-18 03:00:00,VR2AR-546044,Temperature,9.6,°C
2020-03-18 03:00:00,VR2AR-546044,Average noise,603.6,mV
2020-03-18 04:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 04:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 04:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 04:00:00,VR2AR-546044,Tilt angle,25,°
2020-03-18 04:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-18 04:00:00,VR2AR-546044,Temperature,9.5,°C
2020-03-18 04:00:00,VR2AR-546044,Average noise,604.2,mV
2020-03-18 05:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 05:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 05:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 05:00:00,VR2AR-546044,Tilt angle,32,°
2020-03-18 05:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-18 05:00:00,VR2AR-546044,Temperature,9.6,°C
2020-03-18 05:00:00,VR2AR-546044,Average noise,618.7,mV
2020-03-18 06:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 06:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 06:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 06:00:00,VR2AR-546044,Tilt angle,23,°
2020-03-18 06:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-18 06:00:00,VR2AR-546044,Temperature,9.6,°C
2020-03-18 06:00:00,VR2AR-546044,Average noise,611.5,mV
2020-03-18 07:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 07:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 07:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 07:00:00,VR2AR-546044,Tilt angle,23,°
2020-03-18 07:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-18 07:00:00,VR2AR-546044,Temperature,9.5,°C
2020-03-18 07:00:00,VR2AR-546044,Average noise,569.0,mV
2020-03-18 08:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 08:00:00,VR2AR-546044,Hourly Pings on 69 kHz,50,
2020-03-18 08:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 08:00:00,VR2AR-546044,Tilt angle,25,°
2020-03-18 08:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-18 08:00:00,VR2AR-546044,Temperature,9.5,°C
2020-03-18 08:00:00,VR2AR-546044,Average noise,210.7,mV
2020-03-18 09:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 09:00:00,VR2AR-546044,Hourly Pings on 69 kHz,50,
2020-03-18 09:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 09:00:00,VR2AR-546044,Tilt angle,30,°
2020-03-18 09:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-18 09:00:00,VR2AR-546044,Temperature,9.6,°C
2020-03-18 09:00:00,VR2AR-546044,Average noise,261.4,mV
2020-03-18 10:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 10:00:00,VR2AR-546044,Hourly Pings on 69 kHz,49,
2020-03-18 10:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 10:00:00,VR2AR-546044,Tilt angle,40,°
2020-03-18 10:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-18 10:00:00,VR2AR-546044,Temperature,9.6,°C
2020-03-18 10:00:00,VR2AR-546044,Average noise,316.7,mV
2020-03-18 11:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 11:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 11:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 11:00:00,VR2AR-546044,Tilt angle,39,°
2020-03-18 11:00:00,VR2AR-546044,Seawater depth,5,m
2020-03-18 11:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-18 11:00:00,VR2AR-546044,Average noise,465.0,mV
2020-03-18 12:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 12:00:00,VR2AR-546044,Hourly Pings on 69 kHz,50,
2020-03-18 12:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 12:00:00,VR2AR-546044,Tilt angle,36,°
2020-03-18 12:00:00,VR2AR-546044,Seawater depth,5,m
2020-03-18 12:00:00,VR2AR-546044,Temperature,9.7,°C
2020-03-18 12:00:00,VR2AR-546044,Average noise,307.7,mV
2020-03-18 13:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 13:00:00,VR2AR-546044,Hourly Pings on 69 kHz,54,
2020-03-18 13:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 13:00:00,VR2AR-546044,Tilt angle,24,°
2020-03-18 13:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-18 13:00:00,VR2AR-546044,Temperature,9.8,°C
2020-03-18 13:00:00,VR2AR-546044,Average noise,203.2,mV
2020-03-18 14:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 14:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 14:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 14:00:00,VR2AR-546044,Tilt angle,29,°
2020-03-18 14:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-18 14:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-18 14:00:00,VR2AR-546044,Average noise,440.4,mV
2020-03-18 15:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 15:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 15:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 15:00:00,VR2AR-546044,Tilt angle,25,°
2020-03-18 15:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-18 15:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-18 15:00:00,VR2AR-546044,Average noise,548.0,mV
2020-03-18 16:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 16:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 16:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 16:00:00,VR2AR-546044,Tilt angle,27,°
2020-03-18 16:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-18 16:00:00,VR2AR-546044,Temperature,10.0,°C
2020-03-18 16:00:00,VR2AR-546044,Average noise,573.8,mV
2020-03-18 17:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 17:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 17:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 17:00:00,VR2AR-546044,Tilt angle,26,°
2020-03-18 17:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-18 17:00:00,VR2AR-546044,Temperature,10.1,°C
2020-03-18 17:00:00,VR2AR-546044,Average noise,585.5,mV
2020-03-18 18:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 18:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 18:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 18:00:00,VR2AR-546044,Tilt angle,27,°
2020-03-18 18:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-18 18:00:00,VR2AR-546044,Temperature,10.0,°C
2020-03-18 18:00:00,VR2AR-546044,Average noise,605.9,mV
2020-03-18 19:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 19:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-18 19:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 19:00:00,VR2AR-546044,Tilt angle,28,°
2020-03-18 19:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-18 19:00:00,VR2AR-546044,Temperature,10.0,°C
2020-03-18 19:00:00,VR2AR-546044,Average noise,615.1,mV
2020-03-18 20:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 20:00:00,VR2AR-546044,Hourly Pings on 69 kHz,50,
2020-03-18 20:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 20:00:00,VR2AR-546044,Tilt angle,24,°
2020-03-18 20:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-18 20:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-18 20:00:00,VR2AR-546044,Average noise,375.2,mV
2020-03-18 21:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 21:00:00,VR2AR-546044,Hourly Pings on 69 kHz,55,
2020-03-18 21:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 21:00:00,VR2AR-546044,Tilt angle,27,°
2020-03-18 21:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-18 21:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-18 21:00:00,VR2AR-546044,Average noise,165.0,mV
2020-03-18 22:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 22:00:00,VR2AR-546044,Hourly Pings on 69 kHz,54,
2020-03-18 22:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 22:00:00,VR2AR-546044,Tilt angle,37,°
2020-03-18 22:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-18 22:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-18 22:00:00,VR2AR-546044,Average noise,178.9,mV
2020-03-18 23:00:00,VR2AR-546044,Battery,3.6,V
2020-03-18 23:00:00,VR2AR-546044,Hourly Pings on 69 kHz,50,
2020-03-18 23:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-18 23:00:00,VR2AR-546044,Tilt angle,50,°
2020-03-18 23:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-18 23:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-18 23:00:00,VR2AR-546044,Average noise,236.9,mV
2020-03-19 00:00:00,VR2AR-546044,Memory Capacity,0.3,%
2020-03-19 00:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 00:00:00,VR2AR-546044,Pings on 69 kHz,1174,
2020-03-19 00:00:00,VR2AR-546044,Syncs on 69 kHz,143,
2020-03-19 00:00:00,VR2AR-546044,Rejects on 69 kHz,0,
2020-03-19 00:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-19 00:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 00:00:00,VR2AR-546044,Motor battery voltage,3.8,V
2020-03-19 00:00:00,VR2AR-546044,Tilt angle,43,°
2020-03-19 00:00:00,VR2AR-546044,Seawater depth,5,m
2020-03-19 00:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-19 00:00:00,VR2AR-546044,Average noise,327.1,mV
2020-03-19 01:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 01:00:00,VR2AR-546044,Hourly Pings on 69 kHz,57,
2020-03-19 01:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 01:00:00,VR2AR-546044,Tilt angle,33,°
2020-03-19 01:00:00,VR2AR-546044,Seawater depth,5,m
2020-03-19 01:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-19 01:00:00,VR2AR-546044,Average noise,201.9,mV
2020-03-19 02:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 02:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-19 02:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 02:00:00,VR2AR-546044,Tilt angle,29,°
2020-03-19 02:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-19 02:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-19 02:00:00,VR2AR-546044,Average noise,246.9,mV
2020-03-19 03:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 03:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-19 03:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 03:00:00,VR2AR-546044,Tilt angle,31,°
2020-03-19 03:00:00,VR2AR-546044,Seawater depth,4,m
2020-03-19 03:00:00,VR2AR-546044,Temperature,9.8,°C
2020-03-19 03:00:00,VR2AR-546044,Average noise,478.9,mV
2020-03-19 04:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 04:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-19 04:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 04:00:00,VR2AR-546044,Tilt angle,35,°
2020-03-19 04:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-19 04:00:00,VR2AR-546044,Temperature,9.8,°C
2020-03-19 04:00:00,VR2AR-546044,Average noise,572.1,mV
2020-03-19 05:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 05:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-19 05:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 05:00:00,VR2AR-546044,Tilt angle,41,°
2020-03-19 05:00:00,VR2AR-546044,Seawater depth,3,m
2020-03-19 05:00:00,VR2AR-546044,Temperature,9.8,°C
2020-03-19 05:00:00,VR2AR-546044,Average noise,597.0,mV
2020-03-19 06:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 06:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-19 06:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 06:00:00,VR2AR-546044,Tilt angle,35,°
2020-03-19 06:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-19 06:00:00,VR2AR-546044,Temperature,9.8,°C
2020-03-19 06:00:00,VR2AR-546044,Average noise,605.8,mV
2020-03-19 07:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 07:00:00,VR2AR-546044,Hourly Pings on 69 kHz,48,
2020-03-19 07:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 07:00:00,VR2AR-546044,Tilt angle,43,°
2020-03-19 07:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-19 07:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-19 07:00:00,VR2AR-546044,Average noise,611.5,mV
2020-03-19 08:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 08:00:00,VR2AR-546044,Hourly Pings on 69 kHz,49,
2020-03-19 08:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 08:00:00,VR2AR-546044,Tilt angle,47,°
2020-03-19 08:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-19 08:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-19 08:00:00,VR2AR-546044,Average noise,599.9,mV
2020-03-19 09:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 09:00:00,VR2AR-546044,Hourly Pings on 69 kHz,52,
2020-03-19 09:00:00,VR2AR-546044,Hourly Detections on 69 kHz,6,
2020-03-19 09:00:00,VR2AR-546044,Tilt angle,20,°
2020-03-19 09:00:00,VR2AR-546044,Seawater depth,2,m
2020-03-19 09:00:00,VR2AR-546044,Temperature,9.9,°C
2020-03-19 09:00:00,VR2AR-546044,Average noise,375.5,mV
2020-03-19 10:00:00,VR2AR-546044,Battery,3.6,V
2020-03-19 10:00:00,VR2AR-546044,Hourly Pings on 69 kHz,62,
